"8012611","RE66",18,4
"8012918","RE66",7,5
"8011311","RE66",4,6
"8012627","RE66",4,7
"8013090","RE66",6,8
"5100145","RE66",13,9
"5100057","RE66",8,10
"8010248","RB73",0,0
"8013363","RB73",4,1
"8012142","RB73",11,2
"8017159","RB73",3,3
"8013367","RB73",7,4
"8012792","RB73",4,5
"8011214","RB73",5,6
"8011225","RB73",6,7
"8012842","RB73",4,8
"8010287","RB73",6,9
"8010287","RB74",0,0
"9215744","RB74",4,1
"9215017","RB74",6,2
"8011273","RB74",6,3
"8012348","RB74",8,4
"MV0000005","RB74",14,5
"MV0000006","RB74",7,6
"MV0000004","RB74",5,7
"9219000","RB74",5,8
"5100082","RB91",0,0
"5101436","RB91",6,1
"5101171","RB91",7,2
"5102801","RB91",5,3
"5100600","RB91",6,4
"5100649","RB91",5,5
"5103063","RB91",15,6
"5100319","RB91",3,7
"5102487","RB91",4,8
"5100096","RB91",6,9
"5102886","RB91",5,10
"5100222","RB91",6,11
"8010111","RB93",0,0
"5100069","RB93",3,1
"5104130","RB93",6,2
"5104127","RB93",3,3
"5104133","RB93",6,4
"5102265","RB93",7,5
"5103571","RB93",8,6
"5102278","RB93",7,7
"5100035","RB93",25,8
"5102263","RB93",9,9
"5103142","RB93",14,10
"5102311","RB93",7,11
"5103949","RB93",4,12
"5101998","RB93",12,13
"5102184","RB93",12,14
"5100211","RB93",9,15
"5100243","RB93",11,16
"5103420","RB93",6,17
"5102094","RB93",4,18
"5103854","RB93",6,19
"5100242","RB93",5,20
"5100159","RB93",11,21
"8089122","RB93",1,22
"8010224","RE1",0,0
"8010226","RE1",3,1
"8010047","RE1",5,2
"8011294","RE1",9,3
"8010151","RE1",7,4
"8010123","RE1",8,5
"8013365","RE1",8,6
"8012011","RE1",4,7
"8010060","RE1",9,8
"8010373","RE1",13,9
"8012666","RE1",12,10
"8010405","RE1",7,11
"8010403","RE1",9,12
"8010406","RE1",4,13
"8011160","RE1",6,14
"8011306","RE1",4,15
"8011155","RE1",3,16
"8010255","RE1",6,17
"9120003","RE1",5,18
"8013477","RE1",15,19
"8011533","RE1",4,20
"8010120","RE1",10,21
"8011154","RE1",4,22
"8011269","RE1",6,23
"8011940","RE1",4,24
"8012636","RE1",3,25
"8010113","RE1",9,26
"9500351","RE2",0,0
"9550207","RE2",6,1
"8010018","RE2",13,2
"8012264","RE2",6,3
"8010324","RE2",7,4
"719950005","RE2",9,5
"9550212","RE2",6,6
"9550213","RE2",3,7
"9550214","RE2",4,8
"9550215","RE2",6,9
"9550216","RE2",4,10
"9550135","RE2",7,11
"9550076","RE2",7,12
"9215455","RE2",10,13
"8010382","RE2",9,14
"9215110","RE2",12,15
"9215322","RE2",8,16
"9205250","RE2",6,17
"8010248","RE2",9,18
"9210456","RE2",8,19
"9210423","RE2",8,20
"8010239","RE2",13,21
"8013479","RE2",10,22
"8010404","RE2",6,23
"8010406","RE2",9,24
"8011160","RE2",8,25
"8011306","RE2",4,26
"8011155","RE2",3,27
"9120003","RE2",5,28
"8010041","RE2",8,29
"8010193","RE2",15,30
"8013376","RE2",3,31
"8011173","RE2",3,32
"8013109","RE2",5,33
"8011805","RE2",5,34
"8012549","RE2",3,35
"8011250","RE2",4,36
"8012923","RE2",4,37
"8012257","RE2",3,38
"8010217","RE2",4,39
"8010220","RE2",8,40
"8013188","RE2",7,41
"8010073","RE2",11,42
"8010338","RE3",0,0
"8013352","RE3",8,1
"8012358","RE3",4,2
"8010139","RE3",13,3
"8011694","RE3",4,4
"8011723","RE3",6,5
"8010396","RE3",6,6
"8012021","RE3",6,7
"8011044","RE3",7,8
"8011438","RE3",8,9
"8011536","RE3",9,10
"8010179","RE3",6,11
"8010268","RE3",13,12
"8012418","RE3",8,13
"8010282","RE3",9,14
"8012968","RE3",8,15
"8013238","RE3",4,16
"8013313","RE3",7,17
"8010004","RE3",13,18
"8011314","RE3",10,19
"8010064","RE3",4,20
"8010093","RE3",5,21
"8013470","RE3",15,22
"8011102","RE3",16,23
"8011160","RE3",12,24
"8011118","RE3",5,25
"8011113","RE3",7,26
"8011041","RE3",5,27
"8010215","RE3",9,28
"8013123","RE3",5,29
"8013137","RE3",4,30
"8013345","RE3",7,31
"8012260","RE3",4,32
"8010182","RE3",10,33
"8012487","RE3",5,34
"8011210","RE3",5,35
"8013371","RE3",15,36
"8011290","RE3",3,37
"8013418","RE3",3,38
"8010222","RE3",3,39
"8012943","RE3B",0,0
"BRBG8012944","RE3B",3,1
"8012637","RE3B",11,2
"8010004","RE3B",9,3
"8011314","RE3B",10,4
"8010064","RE3B",4,5
"8010093","RE3B",5,6
"8013470","RE3B",15,7
"8011102","RE3B",16,8
"8011160","RE3B",12,9
"8011118","RE3B",5,10
"8011113","RE3B",7,11
"8011041","RE3B",5,12
"8010215","RE3B",9,13
"8013123","RE3B",5,14
"8013137","RE3B",4,15
"8013345","RE3B",7,16
"8012260","RE3B",4,17
"8010182","RE3B",10,18
"8012552","RE3B",6,19
"8013384","RE3B",4,20
"8012233","RE3B",4,21
"8011909","RE3B",7,22
"8011867","RE3B",9,23
"8010103","RE3B",9,24
"8000237","RE4MV",0,0
"8003774","RE4MV",6,1
"8011864","RE4MV",4,2
"8012268","RE4MV",4,3
"8012902","RE4MV",7,4
"8011702","RE4MV",8,5
"8010141","RE4MV",6,6
"8012651","RE4MV",5,7
"8011215","RE4MV",5,8
"8010018","RE4MV",17,9
"8013186","RE4MV",7,10
"8010051","RE4MV",7,11
"8010066","RE4MV",15,12
"8010153","RE4MV",31,13
"8010284","RE4MV",4,14
"8010199","RE4MV",8,15
"8012436","RE4MV",6,16
"8010348","RE4MV",11,17
"8010227","RE4MV",11,18
"8012758","RE4MV",17,19
"8012376","RE4MV",13,20
"8010241","RE4MV",19,21
"8013017","RE4MV",6,22
"8012421","RE4MV",7,23
"8012555","RE4MV",5,24
"8010339","RE4MV",9,25
"8011213","RE4MV",6,26
"8010268","RE4MV",8,27
"8010269","RE4MV",3,28
"8013393","RE4MV",5,29
"8010213","RE4MV",7,30
"8011689","RE4MV",8,31
"5100145","RE4MV",10,32
"5100057","RE4MV",7,33
"9210771","RE4",0,0
"9210318","RE4",6,1
"90210050","RE4",6,2
"8010389","RE4",11,3
"8080370","RE4",4,4
"8080260","RE4",4,5
"8013021","RE4",4,6
"8010404","RE4",5,7
"8011167","RE4",4,8
"8011160","RE4",6,9
"8011118","RE4",5,10
"8011113","RE4",4,11
"8011041","RE4",7,12
"9210050","RE4",4,13
"8011740","RE4",5,14
"8080170","RE4",4,15
"8010215","RE4",3,16
"8012260","RE4",14,17
"8010182","RE4",9,18
"8010304","RE5",0,0
"8010153","RE5",22,1
"8010201","RE5",18,2
"8010361","RE5",16,3
"9550184","RE5",13,4
"8010250","RE5",17,5
"8010399","RE5",13,6
"8011344","RE5",8,7
"8011691","RE5",7,8
"8013487","RE5",16,9
"8011102","RE5",26,10
"8011160","RE5",8,11
"8011118","RE5",3,12
"8011113","RE5",5,13
"8011041","RE5",6,14
"8010053","RE5",16,15
"8011340","RE5",3,16
"8012713","RE5",6,17
"8011334","RE5",6,18
"8010395","RE5",4,19
"8013350","RE5",9,20
"8012458","RE5",4,21
"8011116","RE5",8,22
"8012016","RE5",4,23
"8011668","RE5",5,24
"8011409","RE5",5,25
"8010353","RE5",5,26
"8013210","RE5",7,27
"8010079","RE5",10,28
"8012816","RE5",5,29
"8011894","RE5",6,30
"8010099","RE5",3,31
"8010382","RE6",0,0
"8013258","RE6",3,1
"8012622","RE6",7,2
"8011730","RE6",13,3
"8010287","RE6",10,4
"8011848","RE6",8,5
"8012226","RE6",3,6
"8010384","RE6",8,7
"8011408","RE6",5,8
"8011572","RE6",5,9
"8012428","RE6",6,10
"8013222","RE6",5,11
"8010246","RE6",11,12
"8010175","RE6",3,13
"8011125","RE6",13,14
"8012096","RE6",5,15
"8013185","RE6",8,16
"8013483","RE6",12,17
"8080260","RE6",22,18
"8010404","RE6",8,19
"8011167","RE6",6,20
"8011102","RE6",7,21
"8011201","RE7",0,0
"9120003","RE7",18,1
"8011155","RE7",8,2
"8011306","RE7",4,3
"8011160","RE7",4,4
"8010406","RE7",6,5
"8010403","RE7",4,6
"8010405","RE7",9,7
"8011430","RE7",5,8
"8012733","RE7",4,9
"8010378","RE7",3,10
"8010233","RE7",4,11
"8013492","RE7",4,12
"8013467","RE7",4,13
"8011238","RE7",4,14
"8011271","RE7",5,15
"8011100","RE7",4,16
"8010031","RE7",7,17
"8010376","RE7",12,18
"8011952","RE7",11,19
"8010302","RE7",12,20
"8010077","RE7",4,21
"8010073","RE10",0,0
"8010069","RE10",17,1
"8011542","RE10",13,2
