"8010222","Lutherstadt Wittenberg, Hauptbahnhof",51.867536,12.661997
"8010220","Lübbenau, Bahnhof",51.862114,13.962173
"8012295","Mahlwinkel, Bahnhof",52.393498,11.788141
"8011776","Grüneberg, Bahnhof",52.868313,13.213804
"8010182","Jüterbog, Bahnhof",51.997564,13.054871
"8010183","Sedlitz, Ost Bhf",51.553417,14.055357
"8011414","Drebkau, Bahnhof",51.655166,14.223162
"8012418","Nechlin, Bahnhof",53.44504888469177,13.889014557086199
"8011536","Ferdinandshof, Bahnhof",53.659646,13.882317
"8011537","Fermerswalde, Bahnhof",51.642788,13.174152
"8011533","Grünheide, Fangschleuse Bhf",52.406776,13.823429
"8013487","S Oranienburg Bhf",52.754528,13.248213
"8013483","S Hennigsdorf Bhf",52.637867,13.205874
"8013480","Ferch-Lienewitz, Bahnhof",52.303619,12.964038
"8013481","Potsdam, Golm Bhf",52.410537,12.9721
"8013489","Priort, Bahnhof",52.515563,12.971315
"8012605","Kunersdorf (SPN), Bahnhof",51.76904,14.187431
"8011093","Bärenklau (OHV), Bahnhof",52.704642,13.143653
"8011098","Bahnsdorf (OSL), Bahnhof",51.581728,14.112302
"8010217","Lübben, Bahnhof",51.940723,13.876924
"8010214","Löwenberg (Mark), Bahnhof",52.896962,13.189862
"8010215","Ludwigsfelde, Bahnhof",52.299211,13.267601
"8010334","Stendal, Hauptbahnhof",52.594688,11.854772
"8010335","Stendal, Bahnhof Stadtsee",52.606836,11.836728
"8081220","Saarmund, Bahnhof",52.323649,13.139738
"8012282","Lutherstadt Wittenberg, Bhf Piesteritz",51.871933,12.59623
"8010338","Stralsund, Hauptbahnhof",54.308757,13.077688
"8012289","Magdeburg, Eichenweiler Bahnhof",52.166452,11.657931
"8011408","Dossow, Bahnhof",53.120328,12.522394
"8011409","Drahnsdorf, Bahnhof",51.915651,13.581394
"8013160","Uebigau, Bahnhof",51.585421,13.296546
"8012897","Luckaitztal, Bahnhof",51.685048,14.001706
"8080260","Dallgow-Döberitz, Bahnhof",52.543642,13.058325
"9120003","S Ostkreuz Bhf (Berlin)",52.503113,13.469221
"8010201","Langhagen, Bahnhof","53.68093600","12.42521000"
"900000007103","U Voltastr. (Berlin)",52.54193,13.393157
"907104","S Nordbahnhof (Berlin)",52.531672,13.388798
"900000007105","Berlin, Wolliner Str.",52.53977,13.4018
"900000007111","Berlin, Lortzingstr.",52.544304,13.399173
"900000007112","Berlin, Gartenplatz",52.538422,13.384276
"900000007113","Berlin, Theodor-Heuss-Weg",52.534952,13.385862
"900000007114","Berlin, Gartenstr./Feldstr.",52.536522,13.383818
"900000007154","Berlin, Demminer Str.",52.542611,13.399429
"900000007155","Berlin, Gleimstr.",52.546042,13.398079
"900000007157","Berlin, Rügener Str.",52.545014,13.390793
"900000007159","Berlin, Humboldtsteg",52.547013,13.381506
"900000007160","Berlin, Grüntaler Str.",52.555358,13.390796
"900000008101","S Humboldthain (Berlin)",52.544738,13.37873
"900000008102","U Reinickendorfer Str. (Berlin)",52.539887,13.370382
"900000008103","Berlin, Nettelbeckplatz/S Wedding",52.54467,13.370188
"900000008106","Berlin, Brunnenplatz",52.550142,13.377996
"900000008151","Berlin, Gerichtstr./Hochstr.",52.543258,13.375717
"900000008153","Berlin, Wiesenstr.",52.547593,13.373891
"900000008158","Berlin, Schererstraße",52.548214,13.369164
"900000009101","U Amrumer Str. (Berlin)",52.542202,13.349534
"900000009102","U Leopoldplatz (Berlin)",52.546493,13.359395
"900000009103","U Seestr. (Berlin)",52.55047,13.351969
"900000009104","S+U Wedding (Berlin)",52.542732,13.36606
"900000009105","Berlin, Seestr./Amrumer Str.",52.546219,13.344055
"900000009151","Berlin, Gerichtstr.",52.544478,13.362664
"900000009152","Berlin, Rathaus Wedding",52.547847,13.356577
"900000009153","Berlin, Luxemburger Str.",52.544053,13.35506
"900000009154","Berlin, Samoastr.",52.541601,13.354144
"900000009155","Berlin, Kiautschoustr.",52.541067,13.357665
"900000009156","Berlin, Antwerpener Str.",52.548683,13.348701
"900000009202","U Osloer Str. (Berlin)",52.557107,13.373279
"900000009203","U Pankstr. (Berlin)",52.55228,13.381437
"900000009204","Berlin, Osloer Str./Prinzenallee",52.555936,13.383663
"900000009206","Berlin, Drontheimer Str.",52.556529,13.377547
